transaction_id,timestamp,branch_id,city,account_number,amount,transaction_type,transaction_status,failure_reason
2d652eb4-5300-4650-b46d-9dd4621c4b67,2025-05-03 04:44:07,MUM-BR1,Mumbai,53623071,33775.66,WITHDRAWAL,SUCCESS,
77156ccd-a65e-4e25-b4f9-96da18f17826,2025-05-06 18:23:10,CHE-BR2,Chennai,39876269,9601.91,DEPOSIT,SUCCESS,
47ebeaf4-144a-4f3a-9f8f-585fda0719a7,2025-05-01 09:59:47,DEL-BR4,Delhi,18572724,30706.83,WITHDRAWAL,FAILED,
333d22aa-8e1a-4481-827e-2b4838aa5b4b,2025-05-06 16:05:23,DEL-BR5,Delhi,70586132,8782.38,WITHDRAWAL,FAILED,
d8078861-670b-459f-9dfb-86814aa17782,2025-05-03 09:32:59,MUM-BR1,Mumbai,68342860,40157.8,WITHDRAWAL,SUCCESS,
c5998c76-d263-469a-aef5-9bd3a6410c8c,2025-05-05 19:21:47,DEL-BR5,Delhi,98131487,41369.96,DEPOSIT,FAILED,TECHNICAL_ERROR
ffd644fc-a572-4baa-adff-22c157356c26,2025-05-01 21:10:48,DEL-BR3,Delhi,93195587,34346.82,WITHDRAWAL,SUCCESS,
db0dd62e-5d02-440b-96de-29a8c5c2f16c,2025-05-03 08:32:36,DEL-BR5,Delhi,38383711,28250.0,DEPOSIT,SUCCESS,
c63f1de5-55b6-4562-aef6-e421033537e9,2025-05-03 23:22:39,MUM-BR2,Mumbai,41185812,16037.01,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
f1ffa0d2-fd0d-4ecd-95b1-185cc229d3aa,2025-05-02 10:39:58,CHE-BR2,Chennai,84367266,2620.28,DEPOSIT,FAILED,TECHNICAL_ERROR
0c1398db-8808-4edd-b9a3-7e6cf7629292,2025-05-05 00:33:46,MUM-BR2,Mumbai,20078754,40834.33,WITHDRAWAL,SUCCESS,
da81f121-4762-4822-b4a2-6da2a3e032c8,2025-05-06 21:35:51,MUM-BR4,Mumbai,77398120,41830.12,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
68973d6b-1bb5-4848-8aae-869b2146769e,2025-05-04 00:46:49,DEL-BR3,Delhi,73277651,1032.84,WITHDRAWAL,SUCCESS,
007384bf-b155-447e-b935-f4b1db453023,2025-05-03 05:11:12,MUM-BR5,Mumbai,15703824,20474.65,DEPOSIT,FAILED,ACCOUNT_BLOCKED
a33dea2d-a1ac-46f8-ad62-c33c395df297,2025-05-06 14:07:34,MUM-BR1,Mumbai,69162879,27387.29,DEPOSIT,SUCCESS,
0c4d0975-cb93-400b-a030-2f7793a941ef,2025-05-02 00:54:17,CHE-BR4,Chennai,13128391,38679.67,DEPOSIT,SUCCESS,
330ca094-be07-426e-8c4a-757d0e3d1921,2025-05-03 00:58:59,MUM-BR4,Mumbai,85258027,8134.12,WITHDRAWAL,FAILED,TECHNICAL_ERROR
b9956d63-c6f9-4548-873a-1d6c46b8491b,2025-05-02 21:29:45,CHE-BR1,Chennai,33951708,25569.63,WITHDRAWAL,SUCCESS,
90b2698f-700a-4a26-a8a5-46f8b381c3fb,2025-05-02 03:50:20,CHE-BR5,Chennai,46048339,25982.32,DEPOSIT,SUCCESS,
17b4ddae-5e55-4d4d-a469-4f349918adda,2025-05-07 11:43:52,CHE-BR4,Chennai,96322351,46290.73,DEPOSIT,SUCCESS,
cb462694-89d1-452d-afa2-000f7fb0e4ad,2025-05-03 04:47:23,DEL-BR4,Delhi,30005078,15648.53,WITHDRAWAL,SUCCESS,
453c6fb3-0420-419a-8f61-7591e804f3cb,2025-05-07 13:10:00,MUM-BR1,Mumbai,28739679,39591.86,DEPOSIT,SUCCESS,
9ae6a3c7-2973-42b5-86c8-e242c5a2d0e2,2025-05-03 10:31:21,DEL-BR3,Delhi,30737003,37308.8,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
36276965-ce32-4b8a-b7ff-98dc5b63c383,2025-05-05 21:27:02,CHE-BR2,Chennai,34112180,24386.21,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
0f587d4f-046f-4bf8-b718-4e7a84e6749a,2025-05-04 15:44:02,CHE-BR2,Chennai,22155718,45986.59,WITHDRAWAL,SUCCESS,
8ca614c9-21aa-4f79-8ae8-9dd169fd6a02,2025-05-05 20:23:29,DEL-BR1,Delhi,40331940,31269.87,DEPOSIT,FAILED,TECHNICAL_ERROR
a6395811-5bb5-406a-b5ea-23ad912cc9f6,2025-05-04 10:35:49,CHE-BR4,Chennai,17964023,17667.65,WITHDRAWAL,SUCCESS,
835649ef-2b48-4f50-957e-1f4d302df862,2025-05-01 21:33:46,CHE-BR4,Chennai,39039217,22330.47,WITHDRAWAL,SUCCESS,
f1bafa0e-ec4b-4276-bbde-4d88154d0018,2025-05-03 05:16:20,CHE-BR3,Chennai,54298807,35963.97,WITHDRAWAL,SUCCESS,
32c93dc4-71c7-4297-9549-4426261ab7b5,2025-05-06 19:39:38,DEL-BR4,Delhi,67016271,46761.61,WITHDRAWAL,SUCCESS,
b8adb2c2-1edf-4331-b7b6-674c6ff72a7b,2025-05-06 09:52:59,DEL-BR3,Delhi,28778552,21337.32,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
9347ee08-6258-4b31-bc92-1f21c9311747,2025-05-01 15:26:36,CHE-BR5,Chennai,11355054,40728.06,DEPOSIT,SUCCESS,
026763f1-6149-46a8-9642-662bbcf48e7c,2025-05-02 03:20:31,MUM-BR3,Mumbai,53228199,24756.33,WITHDRAWAL,SUCCESS,
1f154094-dd26-48f8-9013-88f24d397c48,2025-05-06 01:25:00,DEL-BR3,Delhi,67073726,1172.34,WITHDRAWAL,SUCCESS,
c0955ef1-8f38-4ce2-a58d-47fec243cea9,2025-05-01 05:27:14,MUM-BR5,Mumbai,93720820,14790.81,DEPOSIT,SUCCESS,
a83764c4-b67c-41ce-acc6-46825e0518f7,2025-05-02 01:46:12,MUM-BR4,Mumbai,55654162,6636.38,DEPOSIT,SUCCESS,
399e3a2a-b7b2-4ade-8a8f-7e025f665293,2025-05-05 17:34:58,MUM-BR4,Mumbai,38677849,775.29,WITHDRAWAL,SUCCESS,
b8448179-47b6-4fe0-8843-0fc1253f5daa,2025-05-07 12:48:05,CHE-BR4,Chennai,65702391,15624.27,WITHDRAWAL,SUCCESS,
a4d1edc2-f9ad-4eda-8eb5-c3505409548b,2025-05-02 19:51:06,CHE-BR3,Chennai,46524479,31269.33,DEPOSIT,SUCCESS,
b4492524-6e0b-4ce1-99a1-ed29470eb22e,2025-05-01 01:31:09,CHE-BR1,Chennai,97758643,33826.91,WITHDRAWAL,FAILED,
a10d5071-a0a9-48f2-8452-f0624006699e,2025-05-05 08:37:59,MUM-BR2,Mumbai,38430211,34022.72,DEPOSIT,SUCCESS,
17231c12-7584-4f9f-8336-02a356a8697c,2025-05-06 14:03:18,CHE-BR5,Chennai,36755793,8115.73,DEPOSIT,SUCCESS,
d1501040-46c1-4dd3-9fe5-b52a4bdf3986,2025-05-05 21:33:47,MUM-BR1,Mumbai,96967590,40108.26,DEPOSIT,FAILED,ACCOUNT_BLOCKED
8c149bdf-fd0f-4462-b2cf-c7d5ea67ad98,2025-05-04 05:20:59,MUM-BR1,Mumbai,74123419,4357.25,WITHDRAWAL,FAILED,
696c911d-0efc-4181-b7a1-6772f87bc8cd,2025-05-06 20:38:08,MUM-BR4,Mumbai,40659458,18728.82,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
aaeed672-0d55-4259-ba82-496960459c3b,2025-05-04 20:25:42,DEL-BR4,Delhi,75839788,44074.71,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
8f2f7001-fde0-47b4-bb7e-be64d7fb717d,2025-05-03 00:04:24,MUM-BR4,Mumbai,58259929,17516.66,DEPOSIT,SUCCESS,
369bae46-c43c-4c08-a4e6-6338ed77f8a9,2025-05-04 22:31:09,MUM-BR2,Mumbai,77221867,41040.84,WITHDRAWAL,FAILED,
38bc20cd-7d67-4e7a-94f9-46f69211a9f6,2025-05-03 22:27:49,DEL-BR4,Delhi,17682119,18542.95,WITHDRAWAL,FAILED,TECHNICAL_ERROR
8550756c-fc85-4ba9-bde9-ee0938c9bc8d,2025-05-05 17:27:28,MUM-BR1,Mumbai,31250079,43746.49,DEPOSIT,FAILED,ACCOUNT_BLOCKED
e73ee7ef-9692-44aa-b540-5ec89833e0c5,2025-05-07 11:14:25,DEL-BR5,Delhi,14002780,38511.13,WITHDRAWAL,SUCCESS,
8ab7ec0e-17df-4eaa-ac46-5b0e2e6018e3,2025-05-03 07:52:06,MUM-BR2,Mumbai,60477973,46145.16,WITHDRAWAL,SUCCESS,
4e4ee2f0-dfb3-4bb7-94d5-03234cbe0188,2025-05-04 07:59:22,CHE-BR4,Chennai,69804268,10177.69,WITHDRAWAL,SUCCESS,
73a092a1-b4c0-4119-b9da-da6e5cc20086,2025-05-04 09:30:57,MUM-BR2,Mumbai,40648519,17227.38,WITHDRAWAL,SUCCESS,
65f34bf8-661b-4616-9c6d-234f61a62322,2025-05-01 09:26:48,CHE-BR4,Chennai,32246998,1412.67,DEPOSIT,SUCCESS,
ca8ba8f1-22d7-4cb8-a94d-a443345a998a,2025-05-03 03:31:14,DEL-BR4,Delhi,17578282,1993.7,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
36a400d8-c551-4b2b-a61e-1055cb883d0d,2025-05-06 09:44:59,DEL-BR3,Delhi,84246368,8178.27,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
4a928bd6-d89f-40eb-bb63-7591546e0b5e,2025-05-03 16:21:40,CHE-BR4,Chennai,95414752,18956.41,WITHDRAWAL,FAILED,
9b7f04c4-3731-42ed-8afb-03900f89d149,2025-05-04 15:42:55,CHE-BR2,Chennai,85022988,31862.99,DEPOSIT,FAILED,
c4e1d71f-4bae-4b2a-be9d-1e0f44814099,2025-05-01 14:00:29,DEL-BR4,Delhi,68787556,20649.69,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
f9c888d0-40fb-421f-972b-08f9142a8211,2025-05-05 20:48:26,MUM-BR1,Mumbai,67672309,42223.55,DEPOSIT,SUCCESS,
29ef8955-7ec1-4c36-a91f-4203c12177f0,2025-05-03 05:14:21,MUM-BR1,Mumbai,36862347,8789.52,WITHDRAWAL,FAILED,TECHNICAL_ERROR
71e9b9b2-0da5-4754-956a-a0a2db0e3072,2025-05-05 05:39:45,CHE-BR3,Chennai,37257840,41522.37,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
2648c10f-816e-4c8b-8639-90711e9f89b8,2025-05-04 03:56:07,MUM-BR3,Mumbai,13883103,30615.41,DEPOSIT,SUCCESS,
c76033b5-40d9-489f-8f87-df3d7d638841,2025-05-01 19:37:57,DEL-BR3,Delhi,97804468,12716.19,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
ab827727-221f-40d4-98d4-78932d759991,2025-05-04 12:17:23,CHE-BR4,Chennai,14132770,1665.85,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
d5098502-ce19-49e9-a0ad-fe83bd3aa7d6,2025-05-05 13:51:36,DEL-BR4,Delhi,82639293,14080.41,DEPOSIT,SUCCESS,
e50cdc55-3c4b-4dd9-9149-67dc52db7c85,2025-05-04 17:35:23,MUM-BR5,Mumbai,71363124,39055.26,WITHDRAWAL,FAILED,
47f51b67-4dc1-40c5-b4ed-ad3ed7b3572d,2025-05-05 20:47:55,DEL-BR2,Delhi,66986666,18078.07,DEPOSIT,FAILED,ACCOUNT_BLOCKED
2b746bdb-45e9-460e-9326-be84aa612bf8,2025-05-05 05:31:31,MUM-BR2,Mumbai,88069904,13302.89,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
18f3afbf-f781-47a3-98e8-3927a5cd7564,2025-05-07 06:00:25,MUM-BR2,Mumbai,16346461,45789.85,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
cf0e2684-5339-4c68-8270-ef7b2b79961f,2025-05-01 23:03:51,DEL-BR3,Delhi,40946834,28285.32,DEPOSIT,FAILED,ACCOUNT_BLOCKED
32420737-f725-4a71-bb06-f2ee421b7a63,2025-05-05 11:06:00,CHE-BR3,Chennai,36751142,33853.04,WITHDRAWAL,SUCCESS,
efe08ca3-bdd5-4fd1-b3d0-f4f589ed9878,2025-05-03 06:14:17,MUM-BR4,Mumbai,77621904,11166.44,DEPOSIT,SUCCESS,
87e370cc-47c8-457b-8c87-cf84f0e0a648,2025-05-04 16:49:40,MUM-BR5,Mumbai,18786434,28228.34,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
8ea12708-234c-4bff-ba3b-9591c57d97b1,2025-05-02 15:02:41,MUM-BR2,Mumbai,29835554,16343.36,WITHDRAWAL,SUCCESS,
279a90bb-f866-4897-a9f1-2a5ce931128d,2025-05-05 15:03:56,CHE-BR2,Chennai,75176829,46075.89,DEPOSIT,SUCCESS,
13ee7da4-da20-408e-a4d4-adfba1280c28,2025-05-05 18:03:41,CHE-BR5,Chennai,50616483,39006.8,WITHDRAWAL,FAILED,TECHNICAL_ERROR
f006f38e-0aa8-48d0-a496-eaa3febbd7be,2025-05-01 02:53:26,DEL-BR1,Delhi,29909806,33056.61,WITHDRAWAL,SUCCESS,
fcd856fd-df97-49c7-8997-c7130244b9c6,2025-05-05 17:11:11,MUM-BR1,Mumbai,16601001,1217.99,WITHDRAWAL,SUCCESS,
98e02401-76ef-4542-849d-0e7e47b5f0ea,2025-05-04 17:03:50,DEL-BR3,Delhi,12058816,14562.21,DEPOSIT,FAILED,
80cd06e5-3e42-46f9-b5c1-a32afc22d609,2025-05-02 00:38:39,MUM-BR5,Mumbai,39523789,28380.24,WITHDRAWAL,SUCCESS,
20d0b189-7f75-45f8-a516-a6f1c7a6eb71,2025-05-04 00:05:34,MUM-BR2,Mumbai,86252335,1087.08,WITHDRAWAL,FAILED,TECHNICAL_ERROR
dce19d9a-7d2c-43cd-a942-10a57245f1e6,2025-05-04 03:36:15,MUM-BR3,Mumbai,51751708,38378.71,WITHDRAWAL,SUCCESS,
3d85ec10-6619-45fc-a840-eaa8d783fa69,2025-05-06 17:16:13,CHE-BR2,Chennai,87663639,24454.36,DEPOSIT,FAILED,
b7b94526-de9d-4b92-92e7-9c44cd35c6f6,2025-05-01 02:45:59,CHE-BR2,Chennai,83604461,3205.11,DEPOSIT,SUCCESS,
350aa481-b2a3-48fb-ab16-bf95bea7968c,2025-05-05 13:19:07,DEL-BR5,Delhi,69756047,49580.95,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
d14997ab-6eef-4fff-91f4-d2bc2f5e73f9,2025-05-06 08:01:48,MUM-BR1,Mumbai,51788387,49997.42,WITHDRAWAL,SUCCESS,
8cf3fb54-05e9-485d-b9c0-044d3cf19382,2025-05-04 20:56:55,DEL-BR2,Delhi,60108176,9292.67,WITHDRAWAL,FAILED,TECHNICAL_ERROR
00a6ab8d-6b5c-4e82-94af-6f1bab736244,2025-05-01 17:02:05,CHE-BR3,Chennai,94782562,46364.53,WITHDRAWAL,SUCCESS,
435d9f8e-9b19-42dc-b084-be99ce966c17,2025-05-02 15:03:19,CHE-BR4,Chennai,85512614,47861.82,WITHDRAWAL,SUCCESS,
87112a67-228d-4fde-8088-5c70f1564a91,2025-05-05 06:01:27,DEL-BR3,Delhi,29573346,22434.24,DEPOSIT,FAILED,ACCOUNT_BLOCKED
e1826adb-cea1-4617-b7d7-00a830b91082,2025-05-01 13:49:36,DEL-BR2,Delhi,58279858,11369.99,WITHDRAWAL,SUCCESS,
07e341a6-b252-42ec-b604-710c14af0567,2025-05-06 23:24:24,MUM-BR4,Mumbai,28752239,23952.89,DEPOSIT,FAILED,ACCOUNT_BLOCKED
3c14ca7e-24a1-4d8f-b6c6-cebce04f169a,2025-05-04 15:29:39,DEL-BR3,Delhi,42529820,7277.06,DEPOSIT,FAILED,
8bbe6311-588d-45e3-9b99-52cccf31fd99,2025-05-05 22:24:12,MUM-BR1,Mumbai,54733384,13701.42,WITHDRAWAL,SUCCESS,
69f54f55-00ca-459e-88cf-3a058ce30ec1,2025-05-06 00:08:23,CHE-BR2,Chennai,94117907,11699.66,DEPOSIT,SUCCESS,
ebea24bf-e675-4f78-aefa-2ca3d3a44f21,2025-05-07 08:51:36,DEL-BR5,Delhi,94784488,42721.09,WITHDRAWAL,SUCCESS,
d07d065d-65b2-4e3e-ae6b-1edf82057e30,2025-05-03 01:52:23,CHE-BR3,Chennai,99205079,41481.29,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
bff78578-55ad-48ba-b1ce-1dc088c97156,2025-05-01 12:26:49,CHE-BR4,Chennai,42670397,25758.54,WITHDRAWAL,FAILED,TECHNICAL_ERROR
b92be57b-68af-4119-8cab-c2d5437edf7a,2025-05-05 14:41:39,CHE-BR4,Chennai,41812928,32663.41,WITHDRAWAL,SUCCESS,
b5a0d5a8-3495-4a8a-8aaa-3e536230b76e,2025-05-06 19:57:52,DEL-BR2,Delhi,38260330,37840.37,DEPOSIT,FAILED,TECHNICAL_ERROR
f78d5571-e8b9-4d07-8b84-a962810aea2a,2025-05-05 11:03:26,CHE-BR5,Chennai,61687279,9556.39,DEPOSIT,SUCCESS,
44e014bc-58a8-49fc-b11d-cbe7ecb1540d,2025-05-05 15:34:43,CHE-BR3,Chennai,73350406,30978.33,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
2bad3ecb-dddb-4982-a0ea-6002c127d53e,2025-05-02 08:16:30,CHE-BR3,Chennai,33424398,15029.06,WITHDRAWAL,SUCCESS,
653e349f-5b0e-44e6-a71a-b37dfb90d52a,2025-05-02 06:16:24,MUM-BR2,Mumbai,87681348,32724.74,DEPOSIT,FAILED,ACCOUNT_BLOCKED
e6c49d21-f639-487b-9ff4-c4edc03bc52c,2025-05-06 07:43:23,CHE-BR1,Chennai,99564655,13923.34,DEPOSIT,SUCCESS,
87950ae9-7c33-47ef-8981-6c4b5f5a807e,2025-05-02 21:22:15,CHE-BR4,Chennai,93619786,28323.92,WITHDRAWAL,SUCCESS,
dafaf8b9-23d8-444c-9b53-fda79be79bbd,2025-05-03 14:17:24,CHE-BR1,Chennai,20949448,26792.68,WITHDRAWAL,FAILED,
5b972356-fe53-4090-a909-ef0726a93bd1,2025-05-01 02:51:10,CHE-BR1,Chennai,28764572,12773.27,WITHDRAWAL,SUCCESS,
7db2e98c-80d9-4193-afe5-ff6f95e91fc9,2025-05-04 03:26:25,CHE-BR2,Chennai,43867996,49494.94,WITHDRAWAL,SUCCESS,
fba449d4-ebc4-4138-af98-2b17339b010c,2025-05-02 21:20:45,MUM-BR5,Mumbai,58799855,42148.54,DEPOSIT,SUCCESS,
91e879ab-db3d-45a0-8c01-3ba887c96e93,2025-05-05 17:03:30,CHE-BR1,Chennai,90240340,31788.57,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
8df39dbc-b93c-40fe-8fb6-b7e693efff69,2025-05-03 08:33:04,CHE-BR1,Chennai,89973800,9695.71,WITHDRAWAL,SUCCESS,
3e0320f2-9814-4614-adac-0133eb4b6878,2025-05-05 02:31:20,CHE-BR4,Chennai,91451255,7067.35,WITHDRAWAL,SUCCESS,
eaa4c712-6af7-4691-adea-afefa773b3c9,2025-05-07 01:12:51,CHE-BR4,Chennai,99200838,17948.72,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
b9b57406-e847-47b8-a865-d3b2a25d08bc,2025-05-05 11:20:33,DEL-BR5,Delhi,61748468,10744.49,WITHDRAWAL,SUCCESS,
9262a0f4-d3d6-4bcc-9e4f-a1135e5595d1,2025-05-01 11:57:35,DEL-BR3,Delhi,28917878,15440.4,WITHDRAWAL,SUCCESS,
d503a4bc-ae9c-47eb-8939-14711b978f0a,2025-05-06 17:15:05,CHE-BR4,Chennai,37528364,15625.52,DEPOSIT,FAILED,
73e67a7a-69b5-475e-a057-dfcca1688b65,2025-05-01 15:19:29,MUM-BR2,Mumbai,95171710,12839.73,WITHDRAWAL,SUCCESS,
3301f040-cdb2-49d7-849a-9c5bb848ee52,2025-05-03 08:45:13,DEL-BR5,Delhi,40964237,24633.87,WITHDRAWAL,SUCCESS,
aa56d408-2bb9-4d17-a34f-4634e4cc6a46,2025-05-02 19:31:40,MUM-BR3,Mumbai,32791297,27033.49,DEPOSIT,FAILED,TECHNICAL_ERROR
e8e57317-bb55-4fa9-821d-337cd68f13a2,2025-05-06 19:40:49,DEL-BR2,Delhi,70762882,10779.73,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
91184c06-e1f6-4910-87a9-39109fa4f022,2025-05-07 13:35:10,MUM-BR4,Mumbai,57495307,33834.73,WITHDRAWAL,SUCCESS,
a0851b5e-532c-4604-84a2-6e2f6a30b5f9,2025-05-07 13:23:04,CHE-BR5,Chennai,26999029,21929.76,WITHDRAWAL,SUCCESS,
6beae157-cdb9-46f2-8463-d7fad630827a,2025-05-04 21:59:22,DEL-BR1,Delhi,27311944,29637.4,DEPOSIT,FAILED,ACCOUNT_BLOCKED
297b48a3-e5c7-4e1a-9477-130930ee3ced,2025-05-06 04:20:47,CHE-BR3,Chennai,52565154,14451.7,DEPOSIT,SUCCESS,
256e65ea-bcbe-4987-b848-7527b96ead75,2025-05-01 21:22:01,CHE-BR2,Chennai,59227905,2930.84,DEPOSIT,FAILED,ACCOUNT_BLOCKED
5aa030c9-d60e-4b07-99dd-baff127360cd,2025-05-05 02:06:51,MUM-BR4,Mumbai,76454719,14173.01,WITHDRAWAL,SUCCESS,
ca15ce78-ffc3-41ba-a954-8420691b1429,2025-05-03 14:10:25,MUM-BR1,Mumbai,32670769,32707.64,WITHDRAWAL,SUCCESS,
c15f54cb-ed4d-4050-a53e-9a0956cf5f56,2025-05-01 15:33:44,MUM-BR5,Mumbai,41150246,23088.3,WITHDRAWAL,SUCCESS,
9ecef089-d77f-40f4-bf88-37d67432941c,2025-05-03 14:03:53,MUM-BR3,Mumbai,92470285,9858.76,WITHDRAWAL,SUCCESS,
249549f5-afde-46e2-8764-e76080e6967f,2025-05-02 00:54:35,CHE-BR5,Chennai,17174514,39429.22,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
98893fed-5bc1-4d9d-99ca-b40844445381,2025-05-04 04:03:01,DEL-BR4,Delhi,57095837,48746.36,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
4d88049c-38a8-46c8-9118-ae8f0b29e5e4,2025-05-07 11:29:51,CHE-BR5,Chennai,30297454,10810.24,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
3556060f-638d-4f8e-b81e-bc388d362fd7,2025-05-07 01:08:50,MUM-BR3,Mumbai,33716580,22754.31,DEPOSIT,FAILED,
decc5761-22a9-474b-9110-518bdb33c5ad,2025-05-06 06:21:01,DEL-BR4,Delhi,35643894,27452.5,DEPOSIT,SUCCESS,
9a3903d1-fe66-42dd-85ab-d0e4f5ecb91b,2025-05-02 00:01:46,DEL-BR3,Delhi,14048816,12250.63,DEPOSIT,SUCCESS,
eb582564-42eb-4487-837d-f8f16a88cdc5,2025-05-02 07:52:43,CHE-BR4,Chennai,76930523,14378.52,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
99639222-3552-42f2-875c-40cb8437847f,2025-05-05 04:34:44,MUM-BR3,Mumbai,77583344,5719.91,DEPOSIT,SUCCESS,
1bdd1711-cfb0-4670-886e-59d60eb20872,2025-05-06 08:02:54,DEL-BR4,Delhi,58418598,19351.7,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
2db337c3-b30f-40bc-bbca-cb1926260194,2025-05-07 05:34:38,MUM-BR3,Mumbai,68245093,45502.98,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
addebc33-7646-424b-b554-e47eb1ed2473,2025-05-01 10:45:49,MUM-BR4,Mumbai,95370802,28990.44,WITHDRAWAL,SUCCESS,
a837c26e-e84d-47f7-8246-d4187802d238,2025-05-04 05:07:47,MUM-BR4,Mumbai,62885851,19166.35,WITHDRAWAL,FAILED,
347c0761-fbff-4776-baf7-7fe248703dd9,2025-05-02 05:32:34,MUM-BR2,Mumbai,75374187,5470.46,DEPOSIT,FAILED,
c41cc5b1-cbd7-422d-bd53-4237580d093d,2025-05-04 07:28:39,MUM-BR5,Mumbai,57341347,6157.74,WITHDRAWAL,SUCCESS,
5ccd5bcf-0d89-4e0e-80c1-277c148ff780,2025-05-02 02:31:04,DEL-BR5,Delhi,87098308,5098.02,WITHDRAWAL,SUCCESS,
58db40bc-fe04-4295-a49b-e9a9a549e525,2025-05-03 11:24:29,MUM-BR1,Mumbai,23686598,33449.76,DEPOSIT,FAILED,TECHNICAL_ERROR
d6e0a048-e0af-4992-b33d-e63136c47acb,2025-05-03 05:59:11,CHE-BR2,Chennai,35657728,36566.28,WITHDRAWAL,SUCCESS,
e9a256ce-52a8-4939-90d2-370be0d24d0d,2025-05-02 15:58:41,CHE-BR1,Chennai,78801205,34221.19,DEPOSIT,SUCCESS,
36113f58-fcc3-4b41-ac6c-6e10ca5dc8c6,2025-05-01 23:18:20,DEL-BR4,Delhi,73118754,9260.75,DEPOSIT,SUCCESS,
3539e0c4-a041-4726-9494-674a9a78ebea,2025-05-03 02:00:18,DEL-BR2,Delhi,66078026,33436.89,WITHDRAWAL,SUCCESS,
677740ea-0bd6-4703-abf2-e378156b9809,2025-05-07 06:40:25,CHE-BR4,Chennai,98815686,30967.72,WITHDRAWAL,FAILED,
853510d0-752f-46c7-a822-40df99ef2a71,2025-05-01 21:27:29,MUM-BR2,Mumbai,73382954,49246.33,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
b719eef7-90fa-4a31-98c0-0d4d663199d1,2025-05-03 16:54:56,MUM-BR5,Mumbai,27880227,13851.42,DEPOSIT,FAILED,ACCOUNT_BLOCKED
e0f401c4-d63e-426a-aa59-d20c03da40a4,2025-05-05 09:46:28,CHE-BR1,Chennai,79847260,24254.13,DEPOSIT,SUCCESS,
bd626cac-9072-4dcc-afa4-29af1726f2f2,2025-05-01 07:12:44,DEL-BR2,Delhi,91080672,42033.97,WITHDRAWAL,FAILED,TECHNICAL_ERROR
b0fafad1-b85c-4ad7-8da7-9939ce5b7808,2025-05-01 06:29:08,MUM-BR2,Mumbai,22988886,29144.7,WITHDRAWAL,SUCCESS,
3138b30d-7259-4566-a381-36c564ba1a1a,2025-05-01 21:51:03,DEL-BR5,Delhi,15695251,19336.21,DEPOSIT,SUCCESS,
1c3cb4a1-f3b5-4a76-8d97-2054943d3e23,2025-05-02 10:48:17,DEL-BR3,Delhi,59696580,29932.65,DEPOSIT,FAILED,
c1908bda-61ec-4eb0-bb32-48b3d29f4f8c,2025-05-02 21:00:05,MUM-BR5,Mumbai,16866239,28816.57,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
74f78b07-0fac-40f8-b679-f2826124053e,2025-05-07 15:06:24,DEL-BR1,Delhi,38036691,38067.21,DEPOSIT,SUCCESS,
9e779e58-6ef4-4abf-bfe1-99b3c63e80db,2025-05-04 03:33:16,CHE-BR2,Chennai,39159931,3191.45,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
f4300b69-4025-4cc9-b127-7053a716169e,2025-05-05 21:44:20,CHE-BR3,Chennai,19712499,37237.04,DEPOSIT,SUCCESS,
a10bc1c3-e3c8-41c2-94f2-b95d3dd00609,2025-05-05 02:11:04,DEL-BR5,Delhi,90061208,22507.42,DEPOSIT,SUCCESS,
b983fd32-f88e-4a05-9d20-78847b7ea3d5,2025-05-05 07:47:45,MUM-BR4,Mumbai,78324799,43773.18,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
e60ed294-ef05-4dcc-8e3a-424b92e8b8c1,2025-05-05 02:52:18,MUM-BR2,Mumbai,65059181,7773.38,DEPOSIT,FAILED,
